start	end	duration	text
952780	956420	3640	Andere wiederum leben von einem spontanen Abschuss aus dem Stand,
956620	958620	2000	der einem dieses Beschleunigungsgefühl
958740	960780	2040	eines Formel-1-Wagens beschert.
960920	962860	1940	Andere wiederum
963020	966060	3040	haben dieses ganz langsame Hinauffahren auf einen Lifthügel,
966230	966660	430	wo man seinem Schicksal minutenlang entgegensieht.
969140	973300	4160	Und all diese verschiedenen Dinge produzieren allesamt Nervenkitzel,
973470	976580	3110	sind aber nicht alle zwingend in einer Bahn erforderlich,
976690	978500	1810	um die perfekte Bahn zu erreichen.
979820	981660	1840	Wenn die Kombination der eingesetzten Technik stimmt,
982990	986060	3070	erfüllt sie das wichtigste Kriterium überhaupt:
988060	991220	3160	Die Bahn muss so interessant sein, dass die Leute sagen:
991350	993300	1950	"""Da fährst du nochmal mit ..."
993410	995260	1850	Und wenn sie nächstes Jahr kommen:
995520	996660	1140	"""Da musst du hin, da fährst du nochmal."""
997500	1000420	2920	Es gibt ja Geschäfte, wo die Kunden aussteigen,
1000590	1004980	4390	"und dann plötzlich sagen: ""Alter Hut! Da musste gar nicht raufgehen."""
1007100	1009300	2200	Werner Stengel ist es zu verdanken,
1009470	1011660	2190	dass heute überhaupt so verrückte Achterbahnen gebaut werden können.
1014020	1018820	4800	Früher drehte der Zug in jeder Kurve um einen Punkt in der Schienenmitte.
1018900	1022700	3800	Der Kopf der Passagiere war grossen Belastungen ausgesetzt.
1023100	1025460	2360	Dann erfand Stengel die sog. Herzlinie.
1027140.0000000001	1030660.0000000001	3520	Wenn wir die Rotation auf Herzlinien-Ebene durchführen,
1030819.9999999999	1033859.9999999999	3040	wird der Zug unten auf die eine Seite wegrotiert
1033970	1036060	2090	und der Kopf oben in die andere.
1036220	1038660.0000000001	2440	Dadurch werden die Kopfbeschleunigungen
1038829.9999999999	1041740	2910	deutlich reduziert und homogener auf den ganzen Zug aufgeteilt.
1044540	1047460	2920	Um solch bahnbrechenden Erfindungen zu machen,
1047619.9999999999	1050660	3040	braucht es offenbar weder Rummelplatzatmosphäre
1050770	1052700	1930	noch Halli-Galli-Stimmung.
1053420	1056700	3280	Die wichtigsten Achterbahn- Innovationen der letzten 50 Jahre
1057070	1059100	2030	sind in der inspirierenden Ruhe
1059270	1062060	2790	eines Münchner Einfamilienhauses entstanden.
