start	end	duration	text
1108530	1111440	2910	Das meiste davon hat aber keinen Platz in der Kirche.
1111620	1114680	3060	Die Künstlerin arbeitet hier mit den leeren, verdunkelten Räumen
1114820	1123240	8420	uns stellt ihre Werke in den Mittelpunkt.
1129030	1132080	3050	Das Neuste ist eine Interpretation von Ferdinand Hodler,
1132190	1135960	3770	ein Künstler, der sie sehr inspiriert.
1136240	1143640	7400	Sind Sie das auf Ihren Bildern und wieso?
1143820	1147320	3500	Ich komme ja eigentlich aus der Tanzszene.
1147470	1150680	3210	Für mich war der körperlich Ausdruck immer sehr wichtig.
1150880	1154200	3320	Ich konnte aber nie tanzen, das war etwas, was ich immer wollte.
1154280	1158040	3760	Ich war immer viel zu schüchtern, um in einer Gruppe bestehen zu können.
1158240	1161080	2840	Und so im Atelier mit mir alleine und mit meinem Fotomaterial,
1161250	1164520	3270	dem Fotoapparat oder der Videokamera,
1164720	1172520	7800	konnte ich es endlich tun: mich der Öffentlichkeit zeigen.
1174460	1178680	4220	Zitadelle nennt Chantal Michel ihr neustes Kunstprojekt in Wollishofen.
1178830	1183440	4610	Hier in ihrer kleinen Festung, zeigt sie nicht nur ihre Kunst.
1183640	1186920	3280	Sie wohnt hier und empfängt ihre Besucher persönlich
1187030	1191360	4330	und hält sogar Gästezimmer für sie bereit.
1191520	1194360	2840	Bis Anfang Juli ist hier noch ihr Zuhause -
1194440	1197760	3320	wie es danach weitergeht, weiss die Künstlerin noch nicht.
1197960	1200800	2840	Der Ort bestimmt mich, er bestimmt mein Leben.
1200910	1207160	6250	Ich wünsche mir wieder etwas, wo ich so ein Projekt machen kann.
1207360	1209520	2160	Irgendeine eine Firma,
1209670	1214200	4530	die mir eine verlassene Fabrik oder ein Hotel zur Verfügung stellt.
1214370	1218800	4430	Es kann auch eine grosse, schöne Wohnung sein,
1218910	1222880	3970	in der ich einfach wieder leben und Ruhe finde kann.
1223110	1227600	4490	Das wäre mein Wunsch. Etwas fixes, aber es muss stimmen.
1227750	1233480	5730	Und so sucht sie weiter nach einem Ort,
1233560	1236600	3040	an dem sie und ihre Kunst Wurzeln schlagen können.
1243650	1246880	3230	Vom Skurrilen und Fantastischen zurück auf den Boden der Tatsachen.
1246990	1251160	4170	"Die ""SRF Börse"" berichtet jetzt über einen gehörigen Kursabsturz."
