start	end	duration	text
1259020	1262450	3430	"Was haben Schweizer Kultfilme wie ""Bäckerei Zürrer"","
1262530	1265090	2560	"""Hinter den 7 Gleisen"" oder ""Dällebach Kari"" gemeinsam?"
1265260	1268890	3630	Sie alle sind Werke des Autors und Fernseh- und Film-Regisseurs
1269020	1270570	1550	Kurt Früh.
1270730	1273130	2400	Er begeisterte nicht nur während Jahrzehnten das Publikum -
1273180	1276610	3430	Kurt Früh beeinflusste auch ganze Generationen von Filmschaffenden.
1276770	1280090	3320	Heute wäre Kurt Früh 100 Jahre alt geworden.
1280170	1282050	1880	Ein Blick zurück von Sebastian Günther:
1283460	1286450	2990	Den Clochards, den wirklich Armen und den kleinen Leuten
1286540	1289690	3150	gehörte die Liebe des überzeugten Linken.
1289780	1293850	4070	"Sein erster grosser Kinoerfolg, ""Bäckerei Zürrer"","
1294060	1296170	2110	spielt in der Zürcher Langstrasse.
1297740	1300050	2310	Die Stadt mit ihren Problemquartieren
1300120	1303410	3290	ist bis heute ein wichtiges Sujet für den Schweizer Film
1303570	1306490	2920	und für Regisseure wie Christoph Schaub.
1306600	1308330	1730	Das habe ich natürlich auch bemerkt,
1308500	1310850	2350	dass Kurt Früh sogar in den gleichen Quartieren gefilmt hat:
1311060	1312810	1750	hinter den 7 Gleisen, an der Langstrasse.
1312970	1317850	4880	Das waren alles Drehorte, die in meinen Filmen wichtig waren.
1318010	1320810	2800	Ich glaube, wenn man heute die Kurt-Früh-Filme schaut,
1320960	1323330	2370	dann ist es erstaunlich, wie präzise und wie scharf er
1323440	1326450	3010	die soziale Realität von damals erzählt hat.
1326570	1329450	2880	Die hat sich natürlich stark verändert,
1329590	1331450	1860	sie ist viel komplexer geworden,
1331530	1334130	2600	aber der Blick darauf ist ein moderner.
1334360	1337530	3170	Modern und sozial auch seine Themen:
1337710	1340930	3220	Eine Frau - schwanger, alleinstehend, suizidgefährdet.
1341100	1343570	2470	3 Clochards spielen diesmal die Hauptrolle.
1343660	1345690	2030	Sie sorgen für die junge Mutter.
1346170	1348770	2600	Den Stoff adaptiert fürs Theater hat seine Tochter Katja Früh,
1348860	1351730	2870	die liebevoll an ihren Vater zurückdenkt.
1356520	1358810	2290	Er war ein warmherziger, heiterer Vater,
1358970	1361730	2760	der überhaupt nichts von autoritärer Erziehung hielt,
1361900	1364410	2510	der wahnsinnig viel mit uns gespielt hat.
1364540	1366690	2150	Handkehrum war er Alkoholiker,
1366860	1369010	2150	und ein Alkoholiker hat seine Schattenseiten.
1369130	1371290	2160	In den späteren Filmen merkte man schon,
1371400	1373370	1970	dass er es schwer mit sich hatte -
1373540	1375650	2110	nicht, weil die Filme schlecht wurden,
1375740	1378690	2950	sondern weil sie einen sehr melancholischen Zug bekommen haben.
1378870	1382330	3460	Mit seiner letzten grossen Filmfigur, dem Dällebach Kari,
1382480	1384530	2050	dem Aussenseiter und Rebell,
